sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
val/fall/people(6929).jpg,val,fall,leeds_millennium,8.15,0.000,7.620,False
val/fall/people(6946).jpg,val,fall,leeds_millennium,5.02,0.000,7.260,False
val/fall/people(6949).jpg,val,fall,leeds_millennium,4.50,0.102,7.658,False
val/fall/people(6950).jpg,val,fall,leeds_millennium,3.14,0.006,7.662,False
val/fall/people(6955).jpg,val,fall,leeds_millennium,6.09,0.011,7.008,False
val/fall/people(6957).jpg,val,fall,leeds_millennium,5.72,0.095,7.714,False
val/fall/people(696).jpg,val,fall,leeds_millennium,5.59,0.000,7.608,False
val/fall/people(6960).jpg,val,fall,leeds_millennium,4.89,0.044,7.421,False
val/fall/people(6965).jpg,val,fall,leeds_millennium,8.17,0.007,6.500,False
val/fall/people(6966).jpg,val,fall,leeds_millennium,9.24,0.000,6.895,False
val/fall/people(6970).jpg,val,fall,leeds_millennium,5.03,0.007,7.381,False
val/fall/people(6975).jpg,val,fall,leeds_millennium,14.28,0.017,7.808,False
val/fall/people(6984).jpg,val,fall,leeds_millennium,8.06,0.006,7.229,False
val/fall/people(6989).jpg,val,fall,leeds_millennium,8.01,0.016,7.327,False
val/fall/people(6992).jpg,val,fall,leeds_millennium,8.40,0.000,5.559,False
val/fall/people(7002).jpg,val,fall,leeds_millennium,4.46,0.021,7.679,False
val/fall/people(7006).jpg,val,fall,leeds_millennium,7.79,0.000,6.858,False
val/fall/people(7011).jpg,val,fall,leeds_millennium,9.56,0.000,7.057,False
val/fall/people(7015).jpg,val,fall,leeds_millennium,9.07,0.026,7.598,False
val/fall/people(7023).jpg,val,fall,leeds_millennium,4.81,0.000,7.057,False
val/fall/people(7025).jpg,val,fall,leeds_millennium,5.06,0.008,7.131,False
val/fall/people(7041).jpg,val,fall,leeds_millennium,11.97,0.001,7.511,False
val/fall/people(7047).jpg,val,fall,leeds_millennium,3.11,0.000,7.615,False
val/fall/people(7059).jpg,val,fall,leeds_millennium,3.97,0.004,7.029,False
val/fall/people(7061).jpg,val,fall,leeds_millennium,3.55,0.019,7.223,False
val/fall/people(7062).jpg,val,fall,leeds_millennium,4.23,0.000,7.544,False
val/fall/people(7063).jpg,val,fall,leeds_millennium,3.75,0.005,7.739,False
val/fall/people(7071).jpg,val,fall,leeds_millennium,11.27,0.000,6.788,False
val/fall/people(7079).jpg,val,fall,leeds_millennium,5.40,0.006,7.262,False
val/fall/people(7092).jpg,val,fall,leeds_millennium,4.57,0.001,7.604,False
val/fall/people(7096).jpg,val,fall,leeds_millennium,4.52,0.004,7.573,False
val/fall/people(7102).jpg,val,fall,leeds_millennium,5.36,0.000,7.485,False
val/fall/people(7115).jpg,val,fall,leeds_millennium,4.71,0.006,7.868,False
val/fall/people(7117).jpg,val,fall,leeds_millennium,10.01,0.000,4.112,False
val/fall/people(7119).jpg,val,fall,leeds_millennium,6.13,0.000,6.059,False
val/fall/people(7120).jpg,val,fall,leeds_millennium,6.91,0.002,6.553,False
val/fall/people(7128).jpg,val,fall,leeds_millennium,9.80,0.006,6.061,False
val/fall/people(7133).jpg,val,fall,leeds_millennium,7.63,0.000,6.614,False
val/fall/people(7137).jpg,val,fall,leeds_millennium,5.91,0.000,6.822,False
val/fall/people(7156).jpg,val,fall,leeds_millennium,5.20,0.039,7.921,False
val/fall/people(7158).jpg,val,fall,leeds_millennium,3.50,0.015,7.469,False
val/fall/people(717).jpg,val,fall,leeds_millennium,6.66,0.011,7.552,False
val/fall/people(7175).jpg,val,fall,leeds_millennium,7.18,0.003,7.049,False
val/fall/people(7180).jpg,val,fall,leeds_millennium,6.55,0.001,7.210,False
val/fall/people(7181).jpg,val,fall,leeds_millennium,5.99,0.052,7.352,False
val/fall/people(7191).jpg,val,fall,leeds_millennium,4.66,0.007,7.481,False
val/fall/people(7198).jpg,val,fall,leeds_millennium,7.45,0.001,7.321,False
val/fall/people(720).jpg,val,fall,leeds_millennium,5.39,0.004,7.531,False
val/fall/people(7223).jpg,val,fall,leeds_millennium,5.71,0.070,6.617,False
val/fall/people(7224).jpg,val,fall,leeds_millennium,8.99,0.001,5.919,False
val/fall/people(7229).jpg,val,fall,leeds_millennium,7.62,0.006,7.389,False
val/fall/people(7232).jpg,val,fall,leeds_millennium,4.29,0.046,7.743,False
val/fall/people(7243).jpg,val,fall,leeds_millennium,3.45,0.045,7.797,False
val/fall/people(7250).jpg,val,fall,leeds_millennium,7.20,0.000,5.690,False
val/fall/people(7257).jpg,val,fall,leeds_millennium,3.82,0.000,7.636,False
val/fall/people(7263).jpg,val,fall,leeds_millennium,7.51,0.000,6.312,False
val/fall/people(7272).jpg,val,fall,leeds_millennium,6.99,0.071,7.151,False
val/fall/people(7276).jpg,val,fall,leeds_millennium,4.86,0.001,7.513,False
val/fall/people(7302).jpg,val,fall,leeds_millennium,3.61,0.000,7.462,False
val/fall/people(7321).jpg,val,fall,leeds_millennium,5.01,0.002,6.784,False
val/fall/people(7322).jpg,val,fall,leeds_millennium,3.87,0.000,7.450,False
val/fall/people(7324).jpg,val,fall,leeds_millennium,10.60,0.294,6.626,False
val/fall/people(7325).jpg,val,fall,leeds_millennium,2.78,0.014,7.780,False
val/fall/people(7327).jpg,val,fall,leeds_millennium,5.36,0.011,6.777,False
val/fall/people(7332).jpg,val,fall,leeds_millennium,5.92,0.002,6.495,False
val/fall/people(7344).jpg,val,fall,leeds_millennium,13.57,0.001,6.919,False
val/fall/people(7350).jpg,val,fall,leeds_millennium,3.95,0.000,7.676,False
val/fall/people(7352).jpg,val,fall,leeds_millennium,4.93,0.000,7.604,False
val/fall/people(7356).jpg,val,fall,leeds_millennium,8.25,0.036,7.830,False
val/fall/people(7365).jpg,val,fall,leeds_millennium,6.83,0.000,4.710,False
val/fall/people(7366).jpg,val,fall,leeds_millennium,6.16,0.012,6.837,False
val/fall/people(7367).jpg,val,fall,leeds_millennium,10.99,0.002,5.785,False
val/fall/people(7370).jpg,val,fall,leeds_millennium,9.06,0.000,7.090,False
val/fall/people(7378).jpg,val,fall,leeds_millennium,3.92,0.000,7.226,False
val/fall/people(7388).jpg,val,fall,leeds_millennium,7.21,0.001,7.800,False
val/fall/people(7398).jpg,val,fall,leeds_millennium,7.88,0.014,7.125,False
val/fall/people(7402).jpg,val,fall,leeds_millennium,4.88,0.031,7.460,False
val/fall/people(7430).jpg,val,fall,leeds_millennium,5.66,0.124,7.622,False
val/fall/people(7437).jpg,val,fall,leeds_millennium,8.46,0.019,7.303,False
val/fall/people(7480).jpg,val,fall,leeds_millennium,3.73,0.001,7.810,False
val/fall/people(7481).jpg,val,fall,leeds_millennium,4.89,0.000,7.765,False
val/fall/people(7493).jpg,val,fall,leeds_millennium,6.73,0.040,6.110,False
val/fall/people(7494).jpg,val,fall,leeds_millennium,4.88,0.041,6.671,False
val/fall/people(7495).jpg,val,fall,leeds_millennium,7.07,0.000,7.692,False
val/fall/people(7502).jpg,val,fall,leeds_millennium,5.87,0.000,7.215,False
val/fall/people(7505).jpg,val,fall,leeds_millennium,4.57,0.001,6.588,False
val/fall/people(7514).jpg,val,fall,leeds_millennium,5.92,0.000,7.639,False
val/fall/people(7521).jpg,val,fall,leeds_millennium,4.29,0.000,7.729,False
val/fall/people(7523).jpg,val,fall,leeds_millennium,4.36,0.000,7.202,False
val/fall/people(7534).jpg,val,fall,leeds_millennium,5.63,0.000,7.694,False
val/fall/people(7535).jpg,val,fall,leeds_millennium,3.04,0.035,7.843,False
val/fall/people(7557).jpg,val,fall,leeds_millennium,4.13,0.077,7.449,False
val/fall/people(7563).jpg,val,fall,leeds_millennium,3.04,0.001,7.425,False
val/fall/people(7571).jpg,val,fall,leeds_millennium,5.74,0.054,7.355,False
val/fall/people(7572).jpg,val,fall,leeds_millennium,5.17,0.000,7.660,False
val/fall/people(7578).jpg,val,fall,leeds_millennium,5.60,0.051,7.277,False
val/fall/people(7599).jpg,val,fall,leeds_millennium,15.95,0.094,6.783,True
val/fall/people(7606).jpg,val,fall,leeds_millennium,7.82,0.012,7.256,False
val/fall/people(7647).jpg,val,fall,leeds_millennium,6.93,0.000,6.519,False
val/fall/people(7648).jpg,val,fall,leeds_millennium,5.43,0.000,7.396,False
val/fall/people(7658).jpg,val,fall,leeds_millennium,2.76,0.008,7.592,False
val/fall/people(7691).jpg,val,fall,leeds_millennium,6.17,0.023,6.963,False
val/fall/people(7693).jpg,val,fall,leeds_millennium,5.12,0.001,7.161,False
val/fall/people(7696).jpg,val,fall,leeds_millennium,6.74,0.010,7.303,False
val/fall/people(7701).jpg,val,fall,leeds_millennium,6.98,0.005,6.694,False
val/fall/people(7707).jpg,val,fall,leeds_millennium,13.71,0.005,7.451,False
val/fall/people(771).jpg,val,fall,leeds_millennium,2.34,0.019,7.695,False
val/fall/people(7710).jpg,val,fall,leeds_millennium,4.84,0.023,6.734,False
val/fall/people(7718).jpg,val,fall,leeds_millennium,4.59,0.024,6.994,False
val/fall/people(7727).jpg,val,fall,leeds_millennium,8.43,0.026,7.161,False
val/fall/people(7729).jpg,val,fall,leeds_millennium,4.76,0.165,7.193,False
val/fall/people(7739).jpg,val,fall,leeds_millennium,9.20,0.000,6.618,False
val/fall/people(774).jpg,val,fall,leeds_millennium,4.55,0.005,7.589,False
val/fall/people(7742).jpg,val,fall,leeds_millennium,5.59,0.001,7.344,False
val/fall/people(7773).jpg,val,fall,leeds_millennium,4.14,0.029,7.371,False
val/fall/people(7783).jpg,val,fall,leeds_millennium,3.55,0.022,7.448,False
val/fall/people(7788).jpg,val,fall,leeds_millennium,5.18,0.107,7.513,False
val/fall/people(7792).jpg,val,fall,leeds_millennium,6.81,0.056,6.655,False
val/fall/people(7796).jpg,val,fall,leeds_millennium,6.89,0.191,7.137,False
val/fall/people(78).jpg,val,fall,leeds_millennium,6.68,0.000,7.644,False
val/fall/people(7810).jpg,val,fall,leeds_millennium,3.28,0.069,7.558,False
val/fall/people(7815).jpg,val,fall,leeds_millennium,6.74,0.032,6.681,False
val/fall/people(7824).jpg,val,fall,leeds_millennium,8.09,0.002,7.431,False
val/fall/people(7839).jpg,val,fall,leeds_millennium,10.59,0.001,6.340,False
val/fall/people(7845).jpg,val,fall,leeds_millennium,5.55,0.011,7.690,False
val/fall/people(7855).jpg,val,fall,leeds_millennium,8.60,0.033,7.744,False
val/fall/people(7858).jpg,val,fall,leeds_millennium,6.26,0.017,7.525,False
val/fall/people(7862).jpg,val,fall,leeds_millennium,5.34,0.029,6.745,False
val/fall/people(7864).jpg,val,fall,leeds_millennium,8.75,0.044,7.298,False
val/fall/people(7865).jpg,val,fall,leeds_millennium,3.10,0.003,7.396,False
val/fall/people(7868).jpg,val,fall,leeds_millennium,9.03,0.000,7.234,False
val/fall/people(7874).jpg,val,fall,leeds_millennium,5.27,0.000,5.919,False
val/fall/people(7876).jpg,val,fall,leeds_millennium,7.42,0.009,6.770,False
val/fall/people(7877).jpg,val,fall,leeds_millennium,3.85,0.002,7.550,False
val/fall/people(7881).jpg,val,fall,leeds_millennium,4.45,0.590,5.427,True
val/fall/people(7902).jpg,val,fall,leeds_millennium,4.15,0.046,7.610,False
val/fall/people(7911).jpg,val,fall,leeds_millennium,5.33,0.000,6.880,False
val/fall/people(7949).jpg,val,fall,leeds_millennium,13.64,0.000,5.879,False
val/fall/people(7950).jpg,val,fall,leeds_millennium,4.87,0.000,7.242,False
val/fall/people(7953).jpg,val,fall,leeds_millennium,4.43,0.007,6.888,False
val/fall/people(7956).jpg,val,fall,leeds_millennium,4.97,0.049,7.890,False
val/fall/people(7973).jpg,val,fall,leeds_millennium,8.15,0.001,6.947,False
val/fall/people(7977).jpg,val,fall,leeds_millennium,10.40,0.008,7.499,False
val/fall/people(7983).jpg,val,fall,leeds_millennium,5.91,0.094,7.725,False
val/fall/people(7986).jpg,val,fall,leeds_millennium,2.25,0.001,7.707,False
val/fall/people(7988).jpg,val,fall,leeds_millennium,12.34,0.000,7.078,False
val/fall/people(7998).jpg,val,fall,leeds_millennium,11.84,0.000,7.493,False
val/fall/people(7999).jpg,val,fall,leeds_millennium,5.89,0.000,7.015,False
val/fall/people(8005).jpg,val,fall,leeds_millennium,15.87,0.024,5.596,True
val/fall/people(8007).jpg,val,fall,leeds_millennium,12.27,0.000,6.796,False
val/fall/people(8039).jpg,val,fall,leeds_millennium,5.65,0.038,7.195,False
val/fall/people(8045).jpg,val,fall,leeds_millennium,2.96,0.019,7.638,False
val/fall/people(8046).jpg,val,fall,leeds_millennium,5.33,0.028,7.541,False
val/fall/people(8047).jpg,val,fall,leeds_millennium,3.74,0.007,7.149,False
val/fall/people(8049).jpg,val,fall,leeds_millennium,6.79,0.000,6.833,False
val/fall/people(8053).jpg,val,fall,leeds_millennium,9.41,0.001,7.057,False
val/fall/people(8068).jpg,val,fall,leeds_millennium,8.31,0.000,6.581,False
val/fall/people(8079).jpg,val,fall,leeds_millennium,4.42,0.001,7.716,False
val/fall/people(8084).jpg,val,fall,leeds_millennium,3.47,0.004,7.469,False
val/fall/people(8087).jpg,val,fall,leeds_millennium,4.82,0.019,6.794,False
val/fall/people(8095).jpg,val,fall,leeds_millennium,7.11,0.000,7.311,False
val/fall/people(8109).jpg,val,fall,leeds_millennium,4.65,0.017,7.747,False
val/fall/people(8114).jpg,val,fall,leeds_millennium,6.29,0.000,6.710,False
val/fall/people(8117).jpg,val,fall,leeds_millennium,7.53,0.000,7.384,False
val/fall/people(8127).jpg,val,fall,leeds_millennium,11.96,0.000,7.548,False
val/fall/people(8138).jpg,val,fall,leeds_millennium,7.49,0.010,7.189,False
val/fall/people(814).jpg,val,fall,leeds_millennium,5.35,0.000,7.607,False
val/fall/people(8175).jpg,val,fall,leeds_millennium,6.51,0.009,7.187,False
val/fall/people(8180).jpg,val,fall,leeds_millennium,3.30,0.024,7.440,False
val/fall/people(8210).jpg,val,fall,leeds_millennium,7.58,0.021,7.635,False
val/fall/people(8215).jpg,val,fall,leeds_millennium,6.56,0.070,7.033,False
val/fall/people(822).jpg,val,fall,leeds_millennium,3.78,0.000,7.501,False
val/fall/people(8223).jpg,val,fall,leeds_millennium,6.95,0.000,7.331,False
val/fall/people(8230).jpg,val,fall,leeds_millennium,8.09,0.013,6.544,False
val/fall/people(8232).jpg,val,fall,leeds_millennium,2.60,0.002,6.930,False
val/fall/people(8249).jpg,val,fall,leeds_millennium,7.79,0.042,7.361,False
val/fall/people(8252).jpg,val,fall,leeds_millennium,5.53,0.034,7.190,False
val/fall/people(8263).jpg,val,fall,leeds_millennium,4.78,0.000,7.641,False
val/fall/people(8275).jpg,val,fall,leeds_millennium,11.95,0.000,7.148,False
val/fall/people(8278).jpg,val,fall,leeds_millennium,3.74,0.000,7.484,False
val/fall/people(8314).jpg,val,fall,leeds_millennium,5.10,0.002,7.785,False
val/fall/people(8318).jpg,val,fall,leeds_millennium,5.25,0.021,7.306,False
val/fall/people(8337).jpg,val,fall,leeds_millennium,3.23,0.010,7.589,False
val/fall/people(8342).jpg,val,fall,leeds_millennium,5.62,0.004,6.574,False
val/fall/people(8349).jpg,val,fall,leeds_millennium,8.30,0.004,5.464,False
val/fall/people(8364).jpg,val,fall,leeds_millennium,3.39,0.008,7.594,False
val/fall/people(8365).jpg,val,fall,leeds_millennium,4.90,0.009,7.314,False
val/fall/people(8373).jpg,val,fall,leeds_millennium,4.87,0.006,7.268,False
val/fall/people(841).jpg,val,fall,leeds_millennium,5.26,0.032,7.668,False
val/fall/people(8664).jpg,val,fall,leeds_millennium,5.01,0.055,7.426,False
val/fall/people(8667).jpg,val,fall,leeds_millennium,6.68,0.005,6.618,False
val/fall/people(8676).jpg,val,fall,leeds_millennium,8.48,0.002,5.990,False
val/fall/people(8677).jpg,val,fall,leeds_millennium,8.24,0.015,6.385,False
val/fall/people(8679).jpg,val,fall,leeds_millennium,6.49,0.000,7.285,False
val/fall/people(8682).jpg,val,fall,leeds_millennium,3.83,0.041,7.477,False
val/fall/people(8699).jpg,val,fall,leeds_millennium,5.59,0.026,6.930,False
val/fall/people(8701).jpg,val,fall,leeds_millennium,5.62,0.006,6.873,False
val/fall/people(8705).jpg,val,fall,leeds_millennium,3.99,0.000,7.406,False
val/fall/people(8706).jpg,val,fall,leeds_millennium,7.43,0.093,7.822,False
val/fall/people(8712).jpg,val,fall,leeds_millennium,5.15,0.525,4.876,True
val/fall/people(8731).jpg,val,fall,leeds_millennium,6.40,0.001,7.384,False
val/fall/people(8732).jpg,val,fall,leeds_millennium,5.67,0.009,7.587,False
val/fall/people(8763).jpg,val,fall,leeds_millennium,8.30,0.001,7.134,False
val/fall/people(8764).jpg,val,fall,leeds_millennium,8.74,0.000,7.124,False
val/fall/people(8815).jpg,val,fall,leeds_millennium,2.88,0.005,6.559,False
val/fall/people(8818).jpg,val,fall,leeds_millennium,3.65,0.000,6.650,False
val/fall/people(8832).jpg,val,fall,leeds_millennium,4.84,0.000,7.413,False
val/fall/people(8836).jpg,val,fall,leeds_millennium,6.20,0.007,7.458,False
val/fall/people(8841).jpg,val,fall,leeds_millennium,4.21,0.056,7.677,False
val/fall/people(8846).jpg,val,fall,leeds_millennium,9.43,0.000,7.432,False
val/fall/people(8852).jpg,val,fall,leeds_millennium,15.36,0.013,6.640,True
val/fall/people(8853).jpg,val,fall,leeds_millennium,13.77,0.010,7.012,False
val/fall/people(8855).jpg,val,fall,leeds_millennium,6.42,0.000,7.365,False
val/fall/people(8864).jpg,val,fall,leeds_millennium,4.14,0.022,6.794,False
val/fall/people(8873).jpg,val,fall,leeds_millennium,3.51,0.091,7.552,False
val/fall/people(8874).jpg,val,fall,leeds_millennium,4.28,0.036,7.622,False
val/fall/people(888).jpg,val,fall,leeds_millennium,4.72,0.057,7.734,False
val/fall/people(8884).jpg,val,fall,leeds_millennium,5.37,0.000,7.778,False
val/fall/people(89).jpg,val,fall,leeds_millennium,2.81,0.010,7.710,False
val/fall/people(8900).jpg,val,fall,leeds_millennium,3.98,0.009,6.794,False
val/fall/people(8903).jpg,val,fall,leeds_millennium,3.83,0.021,7.857,False
val/fall/people(8913).jpg,val,fall,leeds_millennium,3.74,0.080,7.510,False
val/fall/people(8920).jpg,val,fall,leeds_millennium,6.97,0.018,7.690,False
val/fall/people(8936).jpg,val,fall,leeds_millennium,6.88,0.010,7.374,False
val/fall/people(8940).jpg,val,fall,leeds_millennium,11.10,0.000,7.222,False
val/fall/people(8943).jpg,val,fall,leeds_millennium,8.50,0.005,7.343,False
val/fall/people(8951).jpg,val,fall,leeds_millennium,5.51,0.001,6.424,False
val/fall/people(8956).jpg,val,fall,leeds_millennium,11.88,0.088,7.300,False
val/fall/people(8960).jpg,val,fall,leeds_millennium,6.46,0.091,7.800,False
val/fall/people(917).jpg,val,fall,leeds_millennium,4.92,0.053,7.621,False
val/fall/people(920).jpg,val,fall,leeds_millennium,5.11,0.008,7.709,False
val/fall/people(935).jpg,val,fall,leeds_millennium,5.56,0.024,7.225,False
val/fall/people(954).jpg,val,fall,leeds_millennium,2.93,0.000,7.776,False
val/fall/people(955).jpg,val,fall,leeds_millennium,3.39,0.005,7.867,False
val/fall/people(971).jpg,val,fall,leeds_millennium,4.55,0.169,7.723,False
val/normal/000000000139.jpg,val,normal,coco2017,5.95,0.000,7.269,False
val/normal/000000001000.jpg,val,normal,coco2017,2.66,0.001,7.854,False
val/normal/000000001296.jpg,val,normal,coco2017,4.51,0.060,7.837,False
val/normal/000000002685.jpg,val,normal,coco2017,3.22,0.002,7.710,False
val/normal/000000005529.jpg,val,normal,coco2017,2.14,0.004,7.085,False
val/normal/000000006460.jpg,val,normal,coco2017,3.19,0.003,7.720,False
val/normal/000000007088.jpg,val,normal,coco2017,3.07,0.014,7.661,False
val/normal/000000007511.jpg,val,normal,coco2017,3.53,0.026,7.285,False
val/normal/000000009448.jpg,val,normal,coco2017,2.13,0.012,7.449,False
val/normal/000000009483.jpg,val,normal,coco2017,7.15,0.000,7.436,False
val/normal/000000009590.jpg,val,normal,coco2017,3.75,0.215,7.206,False
val/normal/000000012280.jpg,val,normal,coco2017,3.58,0.000,7.726,False
val/normal/000000013177.jpg,val,normal,coco2017,3.26,0.025,7.837,False
val/normal/000000013201.jpg,val,normal,coco2017,5.84,0.018,7.759,False
val/normal/000000014226.jpg,val,normal,coco2017,4.01,0.171,7.616,False
val/normal/000000015660.jpg,val,normal,coco2017,1.79,0.014,7.707,False
val/normal/000000017627.jpg,val,normal,coco2017,3.63,0.077,7.607,False
val/normal/000000018519.jpg,val,normal,coco2017,4.55,0.000,7.437,False
val/normal/000000019109.jpg,val,normal,coco2017,2.36,0.002,7.781,False
val/normal/000000019402.jpg,val,normal,coco2017,8.25,0.008,7.528,False
val/normal/000000019432.jpg,val,normal,coco2017,2.12,0.077,6.971,False
val/normal/000000020333.jpg,val,normal,coco2017,3.42,0.178,7.507,False
val/normal/000000021604.jpg,val,normal,coco2017,6.80,0.158,6.630,False
val/normal/000000021879.jpg,val,normal,coco2017,3.94,0.000,6.779,False
val/normal/000000025096.jpg,val,normal,coco2017,4.48,0.000,7.376,False
val/normal/000000025393.jpg,val,normal,coco2017,6.39,0.185,6.627,False
val/normal/000000025424.jpg,val,normal,coco2017,5.91,0.007,6.313,False
val/normal/000000029984.jpg,val,normal,coco2017,6.23,0.000,6.069,False
val/normal/000000031093.jpg,val,normal,coco2017,6.12,0.007,6.500,False
val/normal/000000031296.jpg,val,normal,coco2017,3.40,0.007,7.547,False
val/normal/000000032861.jpg,val,normal,coco2017,4.86,0.104,7.336,False
val/normal/000000033221.jpg,val,normal,coco2017,3.66,0.000,7.318,False
val/normal/000000033638.jpg,val,normal,coco2017,5.45,0.000,6.884,False
val/normal/000000038829.jpg,val,normal,coco2017,3.42,0.128,7.312,False
val/normal/000000039551.jpg,val,normal,coco2017,5.17,0.002,5.807,False
val/normal/000000040036.jpg,val,normal,coco2017,2.22,0.004,7.693,False
val/normal/000000040083.jpg,val,normal,coco2017,2.49,0.047,7.884,False
val/normal/000000042296.jpg,val,normal,coco2017,3.73,0.009,7.790,False
val/normal/000000042563.jpg,val,normal,coco2017,3.64,0.026,6.747,False
val/normal/000000042888.jpg,val,normal,coco2017,2.43,0.002,7.576,False
val/normal/000000045070.jpg,val,normal,coco2017,3.86,0.007,7.704,False
val/normal/000000046804.jpg,val,normal,coco2017,2.95,0.000,7.445,False
val/normal/000000047571.jpg,val,normal,coco2017,3.00,0.022,7.398,False
val/normal/000000047585.jpg,val,normal,coco2017,4.91,0.040,7.216,False
val/normal/000000047819.jpg,val,normal,coco2017,2.26,0.004,7.887,False
val/normal/000000055528.jpg,val,normal,coco2017,5.89,0.001,7.132,False
val/normal/000000057672.jpg,val,normal,coco2017,3.61,0.000,7.285,False
val/normal/000000058350.jpg,val,normal,coco2017,5.09,0.127,7.276,False
val/normal/000000058539.jpg,val,normal,coco2017,4.37,0.117,7.734,False
val/normal/000000059044.jpg,val,normal,coco2017,4.13,0.022,6.877,False
val/normal/000000060899.jpg,val,normal,coco2017,5.30,0.040,7.469,False
val/normal/000000061584.jpg,val,normal,coco2017,1.89,0.104,7.642,False
val/normal/000000061960.jpg,val,normal,coco2017,3.95,0.008,7.616,False
val/normal/000000065350.jpg,val,normal,coco2017,3.72,0.021,7.774,False
val/normal/000000066038.jpg,val,normal,coco2017,3.03,0.082,7.408,False
val/normal/000000073153.jpg,val,normal,coco2017,7.08,0.087,7.303,False
val/normal/000000084031.jpg,val,normal,coco2017,2.92,0.044,7.278,False
val/normal/000000084241.jpg,val,normal,coco2017,4.66,0.021,7.882,False
val/normal/000000085772.jpg,val,normal,coco2017,6.31,0.002,6.513,False
val/normal/000000085911.jpg,val,normal,coco2017,3.05,0.000,7.081,False
val/normal/000000086755.jpg,val,normal,coco2017,3.24,0.011,6.942,False
val/normal/000000087038.jpg,val,normal,coco2017,3.96,0.000,7.133,False
val/normal/000000088462.jpg,val,normal,coco2017,3.22,0.027,7.576,False
val/normal/000000088485.jpg,val,normal,coco2017,6.55,0.000,7.537,False
val/normal/000000089648.jpg,val,normal,coco2017,3.98,0.053,7.469,False
val/normal/000000090284.jpg,val,normal,coco2017,4.67,0.001,6.257,False
val/normal/000000090891.jpg,val,normal,coco2017,2.21,0.011,7.810,False
val/normal/000000093154.jpg,val,normal,coco2017,3.61,0.002,7.388,False
val/normal/000000094614.jpg,val,normal,coco2017,4.56,0.004,5.906,False
val/normal/000000094944.jpg,val,normal,coco2017,4.40,0.029,7.200,False
val/normal/000000096427.jpg,val,normal,coco2017,6.64,0.015,6.559,False
val/normal/000000096493.jpg,val,normal,coco2017,5.34,0.081,7.449,False
val/normal/000000099114.jpg,val,normal,coco2017,4.35,0.050,7.267,False
val/normal/000000099242.jpg,val,normal,coco2017,7.34,0.000,4.224,False
val/normal/000000099810.jpg,val,normal,coco2017,18.73,0.000,7.196,True
val/normal/000000106757.jpg,val,normal,coco2017,4.30,0.000,7.639,False
val/normal/000000106912.jpg,val,normal,coco2017,4.62,0.000,7.625,False
val/normal/000000109992.jpg,val,normal,coco2017,4.49,0.000,7.079,False
val/normal/000000113720.jpg,val,normal,coco2017,5.15,0.046,7.635,False
val/normal/000000120420.jpg,val,normal,coco2017,2.95,0.002,7.811,False
val/normal/000000122046.jpg,val,normal,coco2017,4.32,0.004,7.024,False
val/normal/000000123633.jpg,val,normal,coco2017,4.30,0.000,7.783,False
val/normal/000000124442.jpg,val,normal,coco2017,3.54,0.003,7.616,False
val/normal/000000126137.jpg,val,normal,coco2017,4.81,0.003,7.551,False
val/normal/000000127263.jpg,val,normal,coco2017,3.89,0.000,7.469,False
val/normal/000000127394.jpg,val,normal,coco2017,3.11,0.051,7.694,False
val/normal/000000127530.jpg,val,normal,coco2017,5.78,0.005,6.462,False
val/normal/000000127660.jpg,val,normal,coco2017,6.49,0.047,6.815,False
val/normal/000000128051.jpg,val,normal,coco2017,3.71,0.002,7.087,False
val/normal/000000128748.jpg,val,normal,coco2017,3.90,0.032,7.528,False
val/normal/000000129812.jpg,val,normal,coco2017,5.19,0.108,7.005,False
val/normal/000000137246.jpg,val,normal,coco2017,3.86,0.009,7.676,False
val/normal/000000137294.jpg,val,normal,coco2017,3.61,0.014,7.612,False
val/normal/000000140270.jpg,val,normal,coco2017,4.88,0.000,6.560,False
val/normal/000000140286.jpg,val,normal,coco2017,2.56,0.155,7.324,False
val/normal/000000142620.jpg,val,normal,coco2017,2.66,0.030,7.631,False
val/normal/000000142971.jpg,val,normal,coco2017,3.49,0.022,7.192,False
val/normal/000000143556.jpg,val,normal,coco2017,3.63,0.098,7.350,False
val/normal/000000144003.jpg,val,normal,coco2017,4.36,0.000,7.804,False
val/normal/000000145020.jpg,val,normal,coco2017,2.37,0.024,7.801,False
val/normal/000000145620.jpg,val,normal,coco2017,2.55,0.096,7.548,False
val/normal/000000150224.jpg,val,normal,coco2017,4.71,0.000,6.759,False
val/normal/000000150265.jpg,val,normal,coco2017,4.43,0.051,7.325,False
val/normal/000000152214.jpg,val,normal,coco2017,8.88,0.000,7.367,False
val/normal/000000152465.jpg,val,normal,coco2017,2.01,0.002,7.641,False
val/normal/000000153229.jpg,val,normal,coco2017,3.81,0.050,7.444,False
val/normal/000000153669.jpg,val,normal,coco2017,4.95,0.018,7.403,False
val/normal/000000161781.jpg,val,normal,coco2017,3.43,0.000,7.402,False
val/normal/000000161879.jpg,val,normal,coco2017,4.04,0.052,7.520,False
val/normal/000000166165.jpg,val,normal,coco2017,3.70,0.001,7.054,False
val/normal/000000168974.jpg,val,normal,coco2017,6.38,0.001,7.198,False
val/normal/000000172877.jpg,val,normal,coco2017,7.43,0.124,7.625,False
val/normal/000000173830.jpg,val,normal,coco2017,6.40,0.000,7.048,False
val/normal/000000174371.jpg,val,normal,coco2017,1.98,0.016,7.821,False
